Mouse,Date,Event,Timestamp,Session
SD1-1,2023-10-31_13h59,Lick,2929.3,2.0
SD1-1,2023-10-31_13h59,Lick,2929.42,2.0
SD1-1,2023-10-31_13h59,Lick,2929.54,2.0
SD1-1,2023-10-31_13h59,Lick,2929.66,2.0
SD1-1,2023-10-31_13h59,Lick,2929.78,2.0
SD1-1,2023-10-31_13h59,Lick,2929.9,2.0
SD1-1,2023-10-31_13h59,Lick,2930.01,2.0
SD1-1,2023-10-31_13h59,Lick,2930.14,2.0
SD1-1,2023-10-31_13h59,Lick,3125.0,2.0
SD1-1,2023-10-31_13h59,Lick,3125.39,2.0
SD1-1,2023-10-31_13h59,Lick,3125.51,2.0
SD1-1,2023-10-31_13h59,Lick,3125.64,2.0
SD1-1,2023-10-31_13h59,Lick,3189.54,2.0
SD1-1,2023-10-31_13h59,Lick,3244.0,2.0
SD1-1,2023-10-31_13h59,Lick,3244.04,2.0
SD1-1,2023-10-31_13h59,Lick,3244.11,2.0
SD1-1,2023-10-31_13h59,Lick,3246.44,2.0
SD1-1,2023-10-31_13h59,Lick,3246.67,2.0
SD1-1,2023-10-31_13h59,Lick,3246.75,2.0
SD1-1,2023-10-31_13h59,Lick,3252.4,2.0
SD1-1,2023-10-31_13h59,Lick,3252.6,2.0
SD1-1,2023-10-31_13h59,Lick,3330.45,2.0
SD1-1,2023-10-31_13h59,Lick,3330.49,2.0
SD1-1,2023-10-31_13h59,Lick,3410.0,2.0
SD1-1,2023-10-31_13h59,Lick,3410.25,2.0
SD1-1,2023-10-31_13h59,Lick,3410.54,2.0
SD1-1,2023-10-31_13h59,No Response,50.0,2.0
SD1-1,2023-10-31_13h59,No Response,130.0,2.0
SD1-1,2023-10-31_13h59,No Response,195.0,2.0
SD1-1,2023-10-31_13h59,No Response,245.0,2.0
SD1-1,2023-10-31_13h59,No Response,325.0,2.0
SD1-1,2023-10-31_13h59,No Response,390.0,2.0
SD1-1,2023-10-31_13h59,No Response,455.0,2.0
SD1-1,2023-10-31_13h59,No Response,535.0,2.0
SD1-1,2023-10-31_13h59,No Response,615.0,2.0
SD1-1,2023-10-31_13h59,No Response,819.23,2.0
SD1-1,2023-10-31_13h59,No Response,884.23,2.0
SD1-1,2023-10-31_13h59,No Response,934.23,2.0
SD1-1,2023-10-31_13h59,No Response,1118.26,2.0
SD1-1,2023-10-31_13h59,No Response,1183.26,2.0
SD1-1,2023-10-31_13h59,No Response,1313.8,2.0
SD1-1,2023-10-31_13h59,No Response,1378.8,2.0
SD1-1,2023-10-31_13h59,No Response,1428.8,2.0
SD1-1,2023-10-31_13h59,No Response,1575.83,2.0
SD1-1,2023-10-31_13h59,No Response,1625.83,2.0
SD1-1,2023-10-31_13h59,No Response,1824.55,2.0
SD1-1,2023-10-31_13h59,No Response,1983.17,2.0
SD1-1,2023-10-31_13h59,No Response,2128.98,2.0
SD1-1,2023-10-31_13h59,No Response,2273.92,2.0
SD1-1,2023-10-31_13h59,No Response,2430.17,2.0
SD1-1,2023-10-31_13h59,No Response,2495.17,2.0
SD1-1,2023-10-31_13h59,No Response,2808.64,2.0
SD1-1,2023-10-31_13h59,No Response,2982.5,2.0
SD1-1,2023-10-31_13h59,No Response,3047.5,2.0
SD1-1,2023-10-31_13h59,No Response,3466.03,2.0
SD1-1,2023-10-31_13h59,No Response,3546.03,2.0
SD1-1,2023-10-31_13h59,No Response,3596.03,2.0
SD1-1,2023-10-31_13h59,Cue,30.0,2.0
SD1-1,2023-10-31_13h59,Cue,110.0,2.0
SD1-1,2023-10-31_13h59,Cue,175.0,2.0
SD1-1,2023-10-31_13h59,Cue,225.0,2.0
SD1-1,2023-10-31_13h59,Cue,305.0,2.0
SD1-1,2023-10-31_13h59,Cue,370.0,2.0
SD1-1,2023-10-31_13h59,Cue,435.0,2.0
SD1-1,2023-10-31_13h59,Cue,515.0,2.0
SD1-1,2023-10-31_13h59,Cue,595.0,2.0
SD1-1,2023-10-31_13h59,Cue,675.0,2.0
SD1-1,2023-10-31_13h59,Cue,731.5,2.0
SD1-1,2023-10-31_13h59,Cue,799.23,2.0
SD1-1,2023-10-31_13h59,Cue,864.23,2.0
SD1-1,2023-10-31_13h59,Cue,914.23,2.0
SD1-1,2023-10-31_13h59,Cue,994.23,2.0
SD1-1,2023-10-31_13h59,Cue,1046.87,2.0
SD1-1,2023-10-31_13h59,Cue,1098.26,2.0
SD1-1,2023-10-31_13h59,Cue,1163.26,2.0
SD1-1,2023-10-31_13h59,Cue,1243.26,2.0
SD1-1,2023-10-31_13h59,Cue,1293.8,2.0
SD1-1,2023-10-31_13h59,Cue,1358.8,2.0
SD1-1,2023-10-31_13h59,Cue,1408.8,2.0
SD1-1,2023-10-31_13h59,Cue,1473.8,2.0
SD1-1,2023-10-31_13h59,Cue,1555.83,2.0
SD1-1,2023-10-31_13h59,Cue,1605.83,2.0
SD1-1,2023-10-31_13h59,Cue,1685.83,2.0
SD1-1,2023-10-31_13h59,Cue,1733.27,2.0
SD1-1,2023-10-31_13h59,Cue,1804.55,2.0
SD1-1,2023-10-31_13h59,Cue,1884.55,2.0
SD1-1,2023-10-31_13h59,Cue,1963.17,2.0
SD1-1,2023-10-31_13h59,Cue,2013.17,2.0
SD1-1,2023-10-31_13h59,Cue,2061.04,2.0
SD1-1,2023-10-31_13h59,Cue,2108.98,2.0
SD1-1,2023-10-31_13h59,Cue,2173.98,2.0
SD1-1,2023-10-31_13h59,Cue,2253.92,2.0
SD1-1,2023-10-31_13h59,Cue,2333.92,2.0
SD1-1,2023-10-31_13h59,Cue,2410.17,2.0
SD1-1,2023-10-31_13h59,Cue,2475.17,2.0
SD1-1,2023-10-31_13h59,Cue,2555.17,2.0
SD1-1,2023-10-31_13h59,Cue,2634.89,2.0
SD1-1,2023-10-31_13h59,Cue,2721.08,2.0
SD1-1,2023-10-31_13h59,Cue,2788.64,2.0
SD1-1,2023-10-31_13h59,Cue,2868.64,2.0
SD1-1,2023-10-31_13h59,Cue,2918.45,2.0
SD1-1,2023-10-31_13h59,Cue,2962.5,2.0
SD1-1,2023-10-31_13h59,Cue,3027.5,2.0
SD1-1,2023-10-31_13h59,Cue,3107.5,2.0
SD1-1,2023-10-31_13h59,Cue,3172.17,2.0
SD1-1,2023-10-31_13h59,Cue,3224.61,2.0
SD1-1,2023-10-31_13h59,Cue,3312.45,2.0
SD1-1,2023-10-31_13h59,Cue,3391.03,2.0
SD1-1,2023-10-31_13h59,Cue,3446.03,2.0
SD1-1,2023-10-31_13h59,Cue,3526.03,2.0
SD1-1,2023-10-31_13h59,Cue,3576.03,2.0
SD1-1,2023-11-01_11h57,ActiveLever,37.35,3.0
SD1-1,2023-11-01_11h57,ActiveLever,172.84,3.0
SD1-1,2023-11-01_11h57,ActiveLever,220.23,3.0
SD1-1,2023-11-01_11h57,ActiveLever,430.45,3.0
SD1-1,2023-11-01_11h57,ActiveLever,704.06,3.0
SD1-1,2023-11-01_11h57,ActiveLever,965.2,3.0
SD1-1,2023-11-01_11h57,ActiveLever,1601.6,3.0
SD1-1,2023-11-01_11h57,ActiveLever,1722.28,3.0
SD1-1,2023-11-01_11h57,ActiveLever,1874.13,3.0
SD1-1,2023-11-01_11h57,ActiveLever,1948.38,3.0
SD1-1,2023-11-01_11h57,ActiveLever,1997.38,3.0
SD1-1,2023-11-01_11h57,ActiveLever,2047.86,3.0
SD1-1,2023-11-01_11h57,ActiveLever,2165.91,3.0
SD1-1,2023-11-01_11h57,ActiveLever,2397.37,3.0
SD1-1,2023-11-01_11h57,ActiveLever,2533.43,3.0
SD1-1,2023-11-01_11h57,ActiveLever,2611.83,3.0
SD1-1,2023-11-01_11h57,ActiveLever,2693.96,3.0
SD1-1,2023-11-01_11h57,ActiveLever,2763.48,3.0
SD1-1,2023-11-01_11h57,ActiveLever,2890.87,3.0
SD1-1,2023-11-01_11h57,ActiveLever,2948.67,3.0
SD1-1,2023-11-01_11h57,ActiveLever,3289.36,3.0
SD1-1,2023-11-01_11h57,ActiveLever,3431.19,3.0
SD1-1,2023-11-01_11h57,ActiveLever,3514.16,3.0
SD1-1,2023-11-01_11h57,Lick,39.75,3.0
SD1-1,2023-11-01_11h57,Lick,39.86,3.0
SD1-1,2023-11-01_11h57,Lick,39.95,3.0
SD1-1,2023-11-01_11h57,Lick,180.68,3.0
SD1-1,2023-11-01_11h57,Lick,433.39,3.0
SD1-1,2023-11-01_11h57,Lick,433.47,3.0
SD1-1,2023-11-01_11h57,Lick,433.65,3.0
SD1-1,2023-11-01_11h57,Lick,433.76,3.0
SD1-1,2023-11-01_11h57,Lick,433.86,3.0
SD1-1,2023-11-01_11h57,Lick,433.97,3.0
SD1-1,2023-11-01_11h57,Lick,434.09,3.0
SD1-1,2023-11-01_11h57,Lick,434.21,3.0
SD1-1,2023-11-01_11h57,Lick,434.31,3.0
SD1-1,2023-11-01_11h57,Lick,434.43,3.0
SD1-1,2023-11-01_11h57,Lick,434.55,3.0
SD1-1,2023-11-01_11h57,Lick,434.67,3.0
SD1-1,2023-11-01_11h57,Lick,434.78,3.0
SD1-1,2023-11-01_11h57,Lick,437.35,3.0
SD1-1,2023-11-01_11h57,Lick,437.45,3.0
SD1-1,2023-11-01_11h57,Lick,437.55,3.0
SD1-1,2023-11-01_11h57,Lick,437.66,3.0
SD1-1,2023-11-01_11h57,Lick,437.77,3.0
SD1-1,2023-11-01_11h57,Lick,437.89,3.0
SD1-1,2023-11-01_11h57,Lick,438.0,3.0
SD1-1,2023-11-01_11h57,Lick,438.13,3.0
SD1-1,2023-11-01_11h57,Lick,438.26,3.0
SD1-1,2023-11-01_11h57,Lick,438.38,3.0
SD1-1,2023-11-01_11h57,Lick,438.52,3.0
SD1-1,2023-11-01_11h57,Lick,438.64,3.0
SD1-1,2023-11-01_11h57,Lick,438.77,3.0
SD1-1,2023-11-01_11h57,Lick,438.92,3.0
SD1-1,2023-11-01_11h57,Lick,708.99,3.0
SD1-1,2023-11-01_11h57,Lick,970.74,3.0
SD1-1,2023-11-01_11h57,Lick,970.9,3.0
SD1-1,2023-11-01_11h57,Lick,971.1,3.0
SD1-1,2023-11-01_11h57,Lick,1604.31,3.0
SD1-1,2023-11-01_11h57,Lick,1998.48,3.0
SD1-1,2023-11-01_11h57,Lick,1998.5,3.0
SD1-1,2023-11-01_11h57,Lick,1998.78,3.0
SD1-1,2023-11-01_11h57,Lick,1998.86,3.0
SD1-1,2023-11-01_11h57,Lick,1998.96,3.0
SD1-1,2023-11-01_11h57,Lick,1999.06,3.0
SD1-1,2023-11-01_11h57,Lick,1999.18,3.0
SD1-1,2023-11-01_11h57,Lick,1999.28,3.0
SD1-1,2023-11-01_11h57,Lick,1999.39,3.0
SD1-1,2023-11-01_11h57,Lick,1999.51,3.0
SD1-1,2023-11-01_11h57,Lick,1999.63,3.0
SD1-1,2023-11-01_11h57,Lick,1999.75,3.0
SD1-1,2023-11-01_11h57,Lick,1999.87,3.0
SD1-1,2023-11-01_11h57,Lick,1999.99,3.0
SD1-1,2023-11-01_11h57,Lick,2000.11,3.0
SD1-1,2023-11-01_11h57,Lick,2000.36,3.0
SD1-1,2023-11-01_11h57,Lick,2000.49,3.0
SD1-1,2023-11-01_11h57,Lick,2000.61,3.0
SD1-1,2023-11-01_11h57,Lick,2000.74,3.0
SD1-1,2023-11-01_11h57,Lick,2000.88,3.0
SD1-1,2023-11-01_11h57,Lick,2003.22,3.0
SD1-1,2023-11-01_11h57,Lick,2006.12,3.0
SD1-1,2023-11-01_11h57,Lick,2007.0,3.0
SD1-1,2023-11-01_11h57,Lick,2007.1,3.0
SD1-1,2023-11-01_11h57,Lick,2007.18,3.0
SD1-1,2023-11-01_11h57,Lick,2052.03,3.0
SD1-1,2023-11-01_11h57,Lick,2056.41,3.0
SD1-1,2023-11-01_11h57,Lick,2056.49,3.0
SD1-1,2023-11-01_11h57,Lick,2056.77,3.0
SD1-1,2023-11-01_11h57,Lick,2057.49,3.0
SD1-1,2023-11-01_11h57,Lick,2057.78,3.0
SD1-1,2023-11-01_11h57,Lick,2170.29,3.0
SD1-1,2023-11-01_11h57,Lick,2399.53,3.0
SD1-1,2023-11-01_11h57,Lick,2399.63,3.0
SD1-1,2023-11-01_11h57,Lick,2407.16,3.0
SD1-1,2023-11-01_11h57,Lick,2537.98,3.0
SD1-1,2023-11-01_11h57,Lick,2538.18,3.0
SD1-1,2023-11-01_11h57,Lick,2538.28,3.0
SD1-1,2023-11-01_11h57,Lick,2541.17,3.0
SD1-1,2023-11-01_11h57,Lick,2541.49,3.0
SD1-1,2023-11-01_11h57,Lick,2541.59,3.0
SD1-1,2023-11-01_11h57,Lick,2541.76,3.0
SD1-1,2023-11-01_11h57,Lick,2541.88,3.0
SD1-1,2023-11-01_11h57,Lick,2541.94,3.0
SD1-1,2023-11-01_11h57,Lick,2542.03,3.0
SD1-1,2023-11-01_11h57,Lick,2542.15,3.0
SD1-1,2023-11-01_11h57,Lick,2542.25,3.0
SD1-1,2023-11-01_11h57,Lick,2542.57,3.0
SD1-1,2023-11-01_11h57,Lick,2616.23,3.0
SD1-1,2023-11-01_11h57,Lick,2616.48,3.0
SD1-1,2023-11-01_11h57,Lick,2616.57,3.0
SD1-1,2023-11-01_11h57,Lick,2616.68,3.0
SD1-1,2023-11-01_11h57,Lick,2616.78,3.0
SD1-1,2023-11-01_11h57,Lick,2616.89,3.0
SD1-1,2023-11-01_11h57,Lick,2696.23,3.0
SD1-1,2023-11-01_11h57,Lick,2771.9,3.0
SD1-1,2023-11-01_11h57,Lick,2771.92,3.0
SD1-1,2023-11-01_11h57,Lick,2772.11,3.0
SD1-1,2023-11-01_11h57,Lick,2772.19,3.0
SD1-1,2023-11-01_11h57,Lick,2772.29,3.0
SD1-1,2023-11-01_11h57,Lick,2772.38,3.0
SD1-1,2023-11-01_11h57,Lick,2772.98,3.0
SD1-1,2023-11-01_11h57,Lick,2773.05,3.0
SD1-1,2023-11-01_11h57,Lick,2773.13,3.0
SD1-1,2023-11-01_11h57,Lick,2773.19,3.0
SD1-1,2023-11-01_11h57,Lick,2773.23,3.0
SD1-1,2023-11-01_11h57,Lick,2950.23,3.0
SD1-1,2023-11-01_11h57,Lick,2950.31,3.0
SD1-1,2023-11-01_11h57,Lick,2950.41,3.0
SD1-1,2023-11-01_11h57,Lick,2950.51,3.0
SD1-1,2023-11-01_11h57,Lick,2950.61,3.0
SD1-1,2023-11-01_11h57,Lick,2950.71,3.0
SD1-1,2023-11-01_11h57,Lick,2950.82,3.0
SD1-1,2023-11-01_11h57,Lick,2950.93,3.0
SD1-1,2023-11-01_11h57,Lick,2951.04,3.0
SD1-1,2023-11-01_11h57,Lick,2951.15,3.0
SD1-1,2023-11-01_11h57,Lick,2951.26,3.0
SD1-1,2023-11-01_11h57,Lick,2951.39,3.0
SD1-1,2023-11-01_11h57,Lick,2951.5,3.0
SD1-1,2023-11-01_11h57,Lick,2951.63,3.0
SD1-1,2023-11-01_11h57,Lick,3292.18,3.0
SD1-1,2023-11-01_11h57,Lick,3292.26,3.0
SD1-1,2023-11-01_11h57,Lick,3292.35,3.0
SD1-1,2023-11-01_11h57,Lick,3292.45,3.0
SD1-1,2023-11-01_11h57,Lick,3292.65,3.0
SD1-1,2023-11-01_11h57,Lick,3292.76,3.0
SD1-1,2023-11-01_11h57,Lick,3433.46,3.0
SD1-1,2023-11-01_11h57,Lick,3433.54,3.0
SD1-1,2023-11-01_11h57,Lick,3433.62,3.0
SD1-1,2023-11-01_11h57,Lick,3433.72,3.0
SD1-1,2023-11-01_11h57,Lick,3441.02,3.0
SD1-1,2023-11-01_11h57,Lick,3441.11,3.0
SD1-1,2023-11-01_11h57,Lick,3441.2,3.0
SD1-1,2023-11-01_11h57,Lick,3516.92,3.0
SD1-1,2023-11-01_11h57,Lick,3516.99,3.0
SD1-1,2023-11-01_11h57,Lick,3517.08,3.0
SD1-1,2023-11-01_11h57,Lick,3517.17,3.0
SD1-1,2023-11-01_11h57,Lick,3517.27,3.0
SD1-1,2023-11-01_11h57,Lick,3517.5,3.0
SD1-1,2023-11-01_11h57,Lick,3519.11,3.0
SD1-1,2023-11-01_11h57,Lick,3519.28,3.0
SD1-1,2023-11-01_11h57,Lick,3519.37,3.0
SD1-1,2023-11-01_11h57,No Response,127.35,3.0
SD1-1,2023-11-01_11h57,No Response,310.23,3.0
SD1-1,2023-11-01_11h57,No Response,375.23,3.0
SD1-1,2023-11-01_11h57,No Response,520.45,3.0
SD1-1,2023-11-01_11h57,No Response,600.45,3.0
SD1-1,2023-11-01_11h57,No Response,665.45,3.0
SD1-1,2023-11-01_11h57,No Response,764.06,3.0
SD1-1,2023-11-01_11h57,No Response,829.06,3.0
SD1-1,2023-11-01_11h57,No Response,909.06,3.0
SD1-1,2023-11-01_11h57,No Response,1040.2,3.0
SD1-1,2023-11-01_11h57,No Response,1120.2,3.0
SD1-1,2023-11-01_11h57,No Response,1185.2,3.0
SD1-1,2023-11-01_11h57,No Response,1265.2,3.0
SD1-1,2023-11-01_11h57,No Response,1345.2,3.0
SD1-1,2023-11-01_11h57,No Response,1425.2,3.0
SD1-1,2023-11-01_11h57,No Response,1505.2,3.0
SD1-1,2023-11-01_11h57,No Response,1570.2,3.0
SD1-1,2023-11-01_11h57,No Response,1691.6,3.0
SD1-1,2023-11-01_11h57,No Response,1812.28,3.0
SD1-1,2023-11-01_11h57,No Response,2107.86,3.0
SD1-1,2023-11-01_11h57,No Response,2255.91,3.0
SD1-1,2023-11-01_11h57,No Response,2335.91,3.0
SD1-1,2023-11-01_11h57,No Response,2472.37,3.0
SD1-1,2023-11-01_11h57,No Response,2853.48,3.0
SD1-1,2023-11-01_11h57,No Response,3023.67,3.0
SD1-1,2023-11-01_11h57,No Response,3103.67,3.0
SD1-1,2023-11-01_11h57,No Response,3168.67,3.0
SD1-1,2023-11-01_11h57,No Response,3218.67,3.0
SD1-1,2023-11-01_11h57,No Response,3379.36,3.0
SD1-1,2023-11-01_11h57,No Response,3574.16,3.0
SD1-1,2023-11-01_11h57,Cue,30.0,3.0
SD1-1,2023-11-01_11h57,Cue,107.35,3.0
SD1-1,2023-11-01_11h57,Cue,172.35,3.0
SD1-1,2023-11-01_11h57,Cue,212.84,3.0
SD1-1,2023-11-01_11h57,Cue,290.23,3.0
SD1-1,2023-11-01_11h57,Cue,355.23,3.0
SD1-1,2023-11-01_11h57,Cue,420.23,3.0
SD1-1,2023-11-01_11h57,Cue,500.45,3.0
SD1-1,2023-11-01_11h57,Cue,580.45,3.0
SD1-1,2023-11-01_11h57,Cue,645.45,3.0
SD1-1,2023-11-01_11h57,Cue,695.45,3.0
SD1-1,2023-11-01_11h57,Cue,744.06,3.0
SD1-1,2023-11-01_11h57,Cue,809.06,3.0
SD1-1,2023-11-01_11h57,Cue,889.06,3.0
SD1-1,2023-11-01_11h57,Cue,954.06,3.0
SD1-1,2023-11-01_11h57,Cue,1020.2,3.0
SD1-1,2023-11-01_11h57,Cue,1100.2,3.0
SD1-1,2023-11-01_11h57,Cue,1165.2,3.0
SD1-1,2023-11-01_11h57,Cue,1245.2,3.0
SD1-1,2023-11-01_11h57,Cue,1325.2,3.0
SD1-1,2023-11-01_11h57,Cue,1405.2,3.0
SD1-1,2023-11-01_11h57,Cue,1485.2,3.0
SD1-1,2023-11-01_11h57,Cue,1550.2,3.0
SD1-1,2023-11-01_11h57,Cue,1600.2,3.0
SD1-1,2023-11-01_11h57,Cue,1671.6,3.0
SD1-1,2023-11-01_11h57,Cue,1721.6,3.0
SD1-1,2023-11-01_11h57,Cue,1792.28,3.0
SD1-1,2023-11-01_11h57,Cue,1872.28,3.0
SD1-1,2023-11-01_11h57,Cue,1944.13,3.0
SD1-1,2023-11-01_11h57,Cue,1988.38,3.0
SD1-1,2023-11-01_11h57,Cue,2037.38,3.0
SD1-1,2023-11-01_11h57,Cue,2087.86,3.0
SD1-1,2023-11-01_11h57,Cue,2152.86,3.0
SD1-1,2023-11-01_11h57,Cue,2235.91,3.0
SD1-1,2023-11-01_11h57,Cue,2315.91,3.0
SD1-1,2023-11-01_11h57,Cue,2395.91,3.0
SD1-1,2023-11-01_11h57,Cue,2452.37,3.0
SD1-1,2023-11-01_11h57,Cue,2532.37,3.0
SD1-1,2023-11-01_11h57,Cue,2603.43,3.0
SD1-1,2023-11-01_11h57,Cue,2681.83,3.0
SD1-1,2023-11-01_11h57,Cue,2748.96,3.0
SD1-1,2023-11-01_11h57,Cue,2833.48,3.0
SD1-1,2023-11-01_11h57,Cue,2883.48,3.0
SD1-1,2023-11-01_11h57,Cue,2930.87,3.0
SD1-1,2023-11-01_11h57,Cue,3003.67,3.0
SD1-1,2023-11-01_11h57,Cue,3083.67,3.0
SD1-1,2023-11-01_11h57,Cue,3148.67,3.0
SD1-1,2023-11-01_11h57,Cue,3198.67,3.0
SD1-1,2023-11-01_11h57,Cue,3278.67,3.0
SD1-1,2023-11-01_11h57,Cue,3359.36,3.0
SD1-1,2023-11-01_11h57,Cue,3424.36,3.0
SD1-1,2023-11-01_11h57,Cue,3501.19,3.0
SD1-1,2023-11-01_11h57,Cue,3554.16,3.0
SD1-1,2023-11-02_12h00,ActiveLever,305.64,4.0
SD1-1,2023-11-02_12h00,ActiveLever,901.05,4.0
SD1-1,2023-11-02_12h00,ActiveLever,970.78,4.0
SD1-1,2023-11-02_12h00,ActiveLever,1415.71,4.0
SD1-1,2023-11-02_12h00,ActiveLever,1733.28,4.0
SD1-1,2023-11-02_12h00,ActiveLever,1885.87,4.0
SD1-1,2023-11-02_12h00,ActiveLever,2252.88,4.0
SD1-1,2023-11-02_12h00,ActiveLever,2478.4,4.0
SD1-1,2023-11-02_12h00,ActiveLever,2745.38,4.0
SD1-1,2023-11-02_12h00,ActiveLever,3032.75,4.0
SD1-1,2023-11-02_12h00,ActiveLever,3115.08,4.0
SD1-1,2023-11-02_12h00,ActiveLever,3523.64,4.0
SD1-1,2023-11-02_12h00,Lick,904.93,4.0
SD1-1,2023-11-02_12h00,Lick,905.05,4.0
SD1-1,2023-11-02_12h00,Lick,905.15,4.0
SD1-1,2023-11-02_12h00,Lick,1421.61,4.0
SD1-1,2023-11-02_12h00,Lick,1421.73,4.0
SD1-1,2023-11-02_12h00,Lick,1421.82,4.0
SD1-1,2023-11-02_12h00,Lick,1735.46,4.0
SD1-1,2023-11-02_12h00,Lick,1735.53,4.0
SD1-1,2023-11-02_12h00,Lick,1735.62,4.0
SD1-1,2023-11-02_12h00,Lick,1735.72,4.0
SD1-1,2023-11-02_12h00,Lick,1735.8,4.0
SD1-1,2023-11-02_12h00,Lick,1735.9,4.0
SD1-1,2023-11-02_12h00,Lick,1736.01,4.0
SD1-1,2023-11-02_12h00,Lick,1736.11,4.0
SD1-1,2023-11-02_12h00,Lick,1736.22,4.0
SD1-1,2023-11-02_12h00,Lick,1736.34,4.0
SD1-1,2023-11-02_12h00,Lick,1736.47,4.0
SD1-1,2023-11-02_12h00,Lick,1736.57,4.0
SD1-1,2023-11-02_12h00,Lick,1736.69,4.0
SD1-1,2023-11-02_12h00,Lick,1888.75,4.0
SD1-1,2023-11-02_12h00,Lick,1888.82,4.0
SD1-1,2023-11-02_12h00,Lick,1888.92,4.0
SD1-1,2023-11-02_12h00,Lick,2260.43,4.0
SD1-1,2023-11-02_12h00,Lick,2260.51,4.0
SD1-1,2023-11-02_12h00,Lick,2260.6,4.0
SD1-1,2023-11-02_12h00,Lick,2260.69,4.0
SD1-1,2023-11-02_12h00,Lick,2260.78,4.0
SD1-1,2023-11-02_12h00,Lick,2260.88,4.0
SD1-1,2023-11-02_12h00,Lick,2261.0,4.0
SD1-1,2023-11-02_12h00,Lick,2261.1,4.0
SD1-1,2023-11-02_12h00,Lick,2261.22,4.0
SD1-1,2023-11-02_12h00,Lick,2261.32,4.0
SD1-1,2023-11-02_12h00,Lick,2261.44,4.0
SD1-1,2023-11-02_12h00,Lick,2261.57,4.0
SD1-1,2023-11-02_12h00,Lick,2261.68,4.0
SD1-1,2023-11-02_12h00,Lick,2261.81,4.0
SD1-1,2023-11-02_12h00,Lick,2261.92,4.0
SD1-1,2023-11-02_12h00,Lick,2262.04,4.0
SD1-1,2023-11-02_12h00,Lick,2747.83,4.0
SD1-1,2023-11-02_12h00,Lick,2747.99,4.0
SD1-1,2023-11-02_12h00,Lick,2748.08,4.0
SD1-1,2023-11-02_12h00,Lick,2748.18,4.0
SD1-1,2023-11-02_12h00,Lick,2748.29,4.0
SD1-1,2023-11-02_12h00,Lick,2748.4,4.0
SD1-1,2023-11-02_12h00,Lick,2748.5,4.0
SD1-1,2023-11-02_12h00,Lick,2748.62,4.0
SD1-1,2023-11-02_12h00,Lick,2748.73,4.0
SD1-1,2023-11-02_12h00,Lick,2748.85,4.0
SD1-1,2023-11-02_12h00,Lick,2748.97,4.0
SD1-1,2023-11-02_12h00,Lick,2749.1,4.0
SD1-1,2023-11-02_12h00,Lick,2749.21,4.0
SD1-1,2023-11-02_12h00,Lick,3525.29,4.0
SD1-1,2023-11-02_12h00,Lick,3526.01,4.0
SD1-1,2023-11-02_12h00,Lick,3526.2,4.0
SD1-1,2023-11-02_12h00,Lick,3526.3,4.0
SD1-1,2023-11-02_12h00,Lick,3529.61,4.0
SD1-1,2023-11-02_12h00,Lick,3529.71,4.0
SD1-1,2023-11-02_12h00,No Response,50.0,4.0
SD1-1,2023-11-02_12h00,No Response,130.0,4.0
SD1-1,2023-11-02_12h00,No Response,195.0,4.0
SD1-1,2023-11-02_12h00,No Response,245.0,4.0
SD1-1,2023-11-02_12h00,No Response,380.64,4.0
SD1-1,2023-11-02_12h00,No Response,445.64,4.0
SD1-1,2023-11-02_12h00,No Response,525.64,4.0
SD1-1,2023-11-02_12h00,No Response,605.64,4.0
SD1-1,2023-11-02_12h00,No Response,670.64,4.0
SD1-1,2023-11-02_12h00,No Response,720.64,4.0
SD1-1,2023-11-02_12h00,No Response,770.64,4.0
SD1-1,2023-11-02_12h00,No Response,835.64,4.0
SD1-1,2023-11-02_12h00,No Response,1045.78,4.0
SD1-1,2023-11-02_12h00,No Response,1125.78,4.0
SD1-1,2023-11-02_12h00,No Response,1190.78,4.0
SD1-1,2023-11-02_12h00,No Response,1270.78,4.0
SD1-1,2023-11-02_12h00,No Response,1350.78,4.0
SD1-1,2023-11-02_12h00,No Response,1505.71,4.0
SD1-1,2023-11-02_12h00,No Response,1570.71,4.0
SD1-1,2023-11-02_12h00,No Response,1620.71,4.0
SD1-1,2023-11-02_12h00,No Response,1700.71,4.0
SD1-1,2023-11-02_12h00,No Response,1808.28,4.0
SD1-1,2023-11-02_12h00,No Response,1960.87,4.0
SD1-1,2023-11-02_12h00,No Response,2025.87,4.0
SD1-1,2023-11-02_12h00,No Response,2075.87,4.0
SD1-1,2023-11-02_12h00,No Response,2125.87,4.0
SD1-1,2023-11-02_12h00,No Response,2190.87,4.0
SD1-1,2023-11-02_12h00,No Response,2342.88,4.0
SD1-1,2023-11-02_12h00,No Response,2407.88,4.0
SD1-1,2023-11-02_12h00,No Response,2538.4,4.0
SD1-1,2023-11-02_12h00,No Response,2603.4,4.0
SD1-1,2023-11-02_12h00,No Response,2668.4,4.0
SD1-1,2023-11-02_12h00,No Response,2805.38,4.0
SD1-1,2023-11-02_12h00,No Response,2855.38,4.0
SD1-1,2023-11-02_12h00,No Response,2920.38,4.0
SD1-1,2023-11-02_12h00,No Response,2970.38,4.0
SD1-1,2023-11-02_12h00,No Response,3190.08,4.0
SD1-1,2023-11-02_12h00,No Response,3240.08,4.0
SD1-1,2023-11-02_12h00,No Response,3305.08,4.0
SD1-1,2023-11-02_12h00,No Response,3385.08,4.0
SD1-1,2023-11-02_12h00,No Response,3450.08,4.0
SD1-1,2023-11-02_12h00,No Response,3583.64,4.0
